loss,master_output_loss,sub_output_loss,master_output_categorical_accuracy,sub_output_categorical_accuracy,val_loss,val_master_output_loss,val_sub_output_loss,val_master_output_categorical_accuracy,val_sub_output_categorical_accuracy
1.4633220434188843,0.1897522658109665,1.2735683917999268,0.9309553503990173,0.6431778073310852,1.7047399282455444,0.29625746607780457,1.4084821939468384,0.8813424706459045,0.6314746141433716
1.437902808189392,0.18583324551582336,1.252071499824524,0.9318084716796875,0.6492514610290527,1.6860848665237427,0.24046435952186584,1.4456220865249634,0.9105443954467773,0.6293604373931885
1.351100206375122,0.17139790952205658,1.1797032356262207,0.9368664622306824,0.6670661568641663,1.665700912475586,0.24055738747119904,1.4251433610916138,0.9068446159362793,0.6421775817871094
1.3396421670913696,0.1739785075187683,1.1656622886657715,0.936947762966156,0.6686303019523621,1.682743787765503,0.24728602170944214,1.4354562759399414,0.9056553840637207,0.6399312615394592
1.3187077045440674,0.1715720295906067,1.1471328735351562,0.9373742938041687,0.6755570769309998,1.7469637393951416,0.29698726534843445,1.4499754905700684,0.8883456587791443,0.6354386806488037
1.2680660486221313,0.16580787301063538,1.1022595167160034,0.9395275115966797,0.6842714548110962,1.710279941558838,0.2530880272388458,1.4571915864944458,0.9034090638160706,0.6423097252845764
1.2169231176376343,0.1556646227836609,1.0612592697143555,0.9431635737419128,0.6966625452041626,1.6216182708740234,0.24992533028125763,1.3716925382614136,0.9084302186965942,0.6551268696784973
1.2052404880523682,0.16302667558193207,1.042216420173645,0.9397306442260742,0.7017814517021179,1.6773864030838013,0.2431831657886505,1.434203028678894,0.91199791431427,0.6428382396697998
1.1447771787643433,0.14549429714679718,0.9992848038673401,0.9477543830871582,0.7133600115776062,1.6175192594528198,0.2678597569465637,1.3496583700180054,0.8924418687820435,0.6634513735771179
1.1144968271255493,0.13761091232299805,0.9768839478492737,0.9506998062133789,0.7167929410934448,1.6688486337661743,0.27040088176727295,1.3984471559524536,0.9068446159362793,0.6604122519493103
1.0672839879989624,0.13860265910625458,0.9286807179450989,0.9502935409545898,0.7328810095787048,1.788731575012207,0.2789698839187622,1.5097612142562866,0.9044661521911621,0.6427061557769775
1.0634528398513794,0.14885053038597107,0.9146043658256531,0.9469418525695801,0.7345670461654663,1.6927975416183472,0.3006748855113983,1.3921223878860474,0.8837209343910217,0.6617336273193359
1.0028427839279175,0.13526077568531036,0.8675814867019653,0.9516544938087463,0.7469377517700195,1.7926496267318726,0.33018574118614197,1.4624638557434082,0.873150110244751,0.6518234610557556
0.9898509383201599,0.14173269271850586,0.8481178283691406,0.9500904083251953,0.7526457905769348,1.690975546836853,0.2578308582305908,1.4331451654434204,0.9007663726806641,0.6605443954467773
0.9679456353187561,0.13686758279800415,0.8310763835906982,0.9524873495101929,0.7581100463867188,1.8204982280731201,0.27449941635131836,1.545997977256775,0.9085623621940613,0.6404598355293274
